Restaurant,Review,Sentiment,Processed_Tokens,Processed_Text,SWN_Positive,SWN_Negative,SWN_Objective
Shah Ghouse Hotel & Restaurant,"When you will order ,you will get other item ..surprising restaurant..wheather you order chiken you will always get veg cheap cost item. Better to don't order food my suggestion ..because I ordered more then twice got less cost cheap unordered item ..save money",0,"['order', 'get', 'item', 'surprise', 'restaurantwheather', 'order', 'chiken', 'always', 'get', 'veg', 'cheap', 'cost', 'item', 'well', 'dont', 'order', 'food', 'suggestion', 'order', 'twice', 'get', 'less', 'cost', 'cheap', 'unordered', 'item', 'save', 'money']",order get item surprise restaurantwheather order chiken always get veg cheap cost item well dont order food suggestion order twice get less cost cheap unordered item save money,0.008965293965293965,0.01173449235949236,0.9793002136752135
Faasos,"Not the received the food, informed me they cant delivered the food, as they have many orders. Really bad customer service",0,"['not', 'receive', 'food', 'inform', 'cant', 'deliver', 'food', 'many', 'order', 'really', 'bad', 'customer', 'service']",not receive food inform cant deliver food many order really bad customer service,0.050175719748088175,0.07035818713450293,0.8794660931174089
Behrouz Biryani,i did not get my order and i have paid for it already . There is no customer number of Zomato as well. I need my money back asap. Zomato guys should have a customer care number or any way to track order there is no support present. i need my money or food asap.,0,"['not', 'get', 'order', 'pay', 'already', 'no', 'customer', 'number', 'zomato', 'well', 'need', 'money', 'back', 'asap', 'zomato', 'guy', 'customer', 'care', 'number', 'way', 'track', 'order', 'no', 'support', 'present', 'need', 'money', 'food', 'asap']",not get order pay already no customer number zomato well need money back asap zomato guy customer care number way track order no support present need money food asap,0.036945402347814627,0.045386491716535575,0.9176681059356498
Shah Ghouse Spl Shawarma,Ordered Special Chicken Shawarma Rumali and Special Chicken Shawarma Samoli. The taste is amazing and the quantity is also good and sufficient for one person. The online order facility is only available through Zomato. Giving Minus -1 for oil and the amount of spice as the Shawarma is Oily and Spicy but it's taste awesome. Feedback for this great place would be to make it a little bit less spicy.,1,"['order', 'special', 'chicken', 'shawarma', 'rumali', 'special', 'chicken', 'shawarma', 'samoli', 'taste', 'amaze', 'quantity', 'also', 'good', 'sufficient', 'one', 'person', 'online', 'order', 'facility', 'available', 'zomato', 'give', 'minus', 'oil', 'amount', 'spice', 'shawarma', 'oily', 'spicy', 'taste', 'awesome', 'feedback', 'great', 'place', 'would', 'make', 'little', 'bit', 'less', 'spicy']",order special chicken shawarma rumali special chicken shawarma samoli taste amaze quantity also good sufficient one person online order facility available zomato give minus oil amount spice shawarma oily spicy taste awesome feedback great place would make little bit less spicy,0.023853755233963565,0.021738305648275887,0.9544079391177606
B-Dubs,Ambience is good and well known for wings and service by sunny is very good.Good place to chill out with friends as well as family with tasty food and drinks,1,"['ambience', 'good', 'well', 'know', 'wing', 'service', 'sunny', 'goodgood', 'place', 'chill', 'friends', 'well', 'family', 'tasty', 'food', 'drink']",ambience good well know wing service sunny goodgood place chill friends well family tasty food drink,0.08634972747840396,0.0320621914849856,0.8815880810366105
Hotel Zara Hi-Fi,Good,1,['good'],good,0.0,0.0,0.0
Mathura Vilas,"Food - Too salty and I did not understand how can someone go wrong with something as easy as bisebella bath.
Even the Other items were very average and salty

Staff - with only twenty percent occupancy, the staff forgot the order. And in General the service is lousy

Ambience - its neat and satwik.

I would recommend to give this restaurant a pass. Its not worth the time and money.",0,"['food', 'salty', 'not', 'understand', 'someone', 'go', 'wrong', 'something', 'easy', 'bisebella', 'bath', 'even', 'item', 'average', 'salty', 'staff', 'twenty', 'percent', 'occupancy', 'staff', 'forget', 'order', 'general', 'service', 'lousy', 'ambience', 'neat', 'satwik', 'would', 'recommend', 'give', 'restaurant', 'pas', 'not', 'worth', 'time', 'money']",food salty not understand someone go wrong something easy bisebella bath even item average salty staff twenty percent occupancy staff forget order general service lousy ambience neat satwik would recommend give restaurant pas not worth time money,0.03316939419880596,0.060421970716088354,0.9064086350851057
Asian Meal Box,"If you are ordering something be prepared to get some surprise because if they don’t have it they pack something and send it to you.
And you can’t even complain because the number is always switched off",0,"['order', 'something', 'prepared', 'get', 'surprise', 'dont', 'pack', 'something', 'send', 'cant', 'even', 'complain', 'number', 'always', 'switch']",order something prepared get surprise dont pack something send cant even complain number always switch,0.021477275050839646,0.033931733139269026,0.9445909918098913
Being Hungry,super,1,['super'],super,0.0,0.0,1.0
Beyond Flavours,"Came here for lunch and the food was good and tasty. We tried buffet and all the items in veg and non-veg were tasty.

The ambience and service were also good, and the staff were courteous.

shubhamtraveltales.wordpress.com",1,"['come', 'lunch', 'food', 'good', 'tasty', 'try', 'buffet', 'item', 'veg', 'nonveg', 'tasty', 'ambience', 'service', 'also', 'good', 'staff', 'courteous', 'shubhamtraveltaleswordpresscom']",come lunch food good tasty try buffet item veg nonveg tasty ambience service also good staff courteous shubhamtraveltaleswordpresscom,0.01379013143719026,0.010593981182216475,0.9756158873805932
Biryanis And More,Rates high.. Quantity less,1,"['rate', 'high', 'quantity', 'less']",rate high quantity less,0.0,0.041666666666666664,0.9583333333333334
Faasos,food was good,1,"['food', 'good']",food good,0.014423076923076924,0.030448717948717948,0.9551282051282051
Pot Pourri,Very good range of food availble and especially the veg good was really good. Quantity n Quality meets the price. Ambience is simple too and very friendly staff.,1,"['good', 'range', 'food', 'availble', 'especially', 'veg', 'good', 'really', 'good', 'quantity', 'n', 'quality', 'meet', 'price', 'ambience', 'simple', 'friendly', 'staff']",good range food availble especially veg good really good quantity n quality meet price ambience simple friendly staff,0.12313797313797312,0.03893288084464555,0.8379291460173812
KS Bakers,"This bakery is located at very prime location in Indranagar , Gachhibowli as many of good restaurants are located in same lane.. It is the center of attraction for food..Have heard many people so finally decided to visit this place..While I enter into the bakery the baking smell made me more hungry..I have ordered paneer burger and aloo tikki burger..After giving my order I thought to see what kind of bakery products they have..while I was at muffins rack, I saw the muffins and there was white fungus was on top of it..Very disappointing..They should change their show case items..
Then I got my order..Aloo burger was good but paneer burger was horrible..it was too spicy and only red chilly powder was dusted with mayonnaise..And mayo was too sweet..I was not happy with service as they have numbers of chain in Hyderabad then atlist they should maintain the quality..",0,"['bakery', 'locate', 'prime', 'location', 'indranagar', 'gachhibowli', 'many', 'good', 'restaurant', 'locate', 'lane', 'center', 'attraction', 'foodhave', 'hear', 'many', 'people', 'finally', 'decide', 'visit', 'placewhile', 'enter', 'bakery', 'baking', 'smell', 'make', 'hungryi', 'order', 'paneer', 'burger', 'aloo', 'tikki', 'burgerafter', 'give', 'order', 'think', 'see', 'kind', 'bakery', 'product', 'havewhile', 'muffin', 'rack', 'saw', 'muffin', 'white', 'fungus', 'top', 'itvery', 'disappointingthey', 'change', 'show', 'case', 'item', 'get', 'orderaloo', 'burger', 'good', 'paneer', 'burger', 'horribleit', 'spicy', 'red', 'chilly', 'powder', 'dust', 'mayonnaiseand', 'mayo', 'sweeti', 'not', 'happy', 'service', 'number', 'chain', 'hyderabad', 'atlist', 'maintain', 'quality']",bakery locate prime location indranagar gachhibowli many good restaurant locate lane center attraction foodhave hear many people finally decide visit placewhile enter bakery baking smell make hungryi order paneer burger aloo tikki burgerafter give order think see kind bakery product havewhile muffin rack saw muffin white fungus top itvery disappointingthey change show case item get orderaloo burger good paneer burger horribleit spicy red chilly powder dust mayonnaiseand mayo sweeti not happy service number chain hyderabad atlist maintain quality,0.022600839630033707,0.02557717343555888,0.951821986934408
Pakwaan Grand,I'd ordered chicken biryani a couple of times before because it was good. However this time it was very disappointing. It was a piece of dry chicken with dry rice with no masala at all.,0,"['id', 'order', 'chicken', 'biryani', 'couple', 'time', 'good', 'however', 'time', 'disappointing', 'piece', 'dry', 'chicken', 'dry', 'rice', 'no', 'masala']",id order chicken biryani couple time good however time disappointing piece dry chicken dry rice no masala,0.04724225427350427,0.02956063034188034,0.9231971153846154
Pakwaan Grand,"Ordered Mushroom Curry from Pakwaan Grand via zomato. The worst chicken non veg curry , with no chicken ke naam par ek bons How can anyone serve piece First & last time, no more ordering.",0,"['order', 'mushroom', 'curry', 'pakwaan', 'grand', 'via', 'zomato', 'bad', 'chicken', 'non', 'veg', 'curry', 'no', 'chicken', 'ke', 'naam', 'par', 'ek', 'bons', 'anyone', 'serve', 'piece', 'first', 'last', 'time', 'no', 'order']",order mushroom curry pakwaan grand via zomato bad chicken non veg curry no chicken ke naam par ek bons anyone serve piece first last time no order,0.01346688034188034,0.009722222222222222,0.9768108974358973
Cream Stone,"Ordered nutella brownie and got brownie and vanilla ice cream It's a shame that they write the name of the ice cream correct, take the money correct but FAIL TO MAKE the ice cream correct. Not expected from cream stone. Your customers are not fools. Dont insult them by assuming that they are less intelligent.",0,"['order', 'nutella', 'brownie', 'get', 'brownie', 'vanilla', 'ice', 'cream', 'shame', 'write', 'name', 'ice', 'cream', 'correct', 'take', 'money', 'correct', 'fail', 'make', 'ice', 'cream', 'correct', 'not', 'expect', 'cream', 'stone', 'customer', 'not', 'fools', 'dont', 'insult', 'assume', 'less', 'intelligent']",order nutella brownie get brownie vanilla ice cream shame write name ice cream correct take money correct fail make ice cream correct not expect cream stone customer not fools dont insult assume less intelligent,0.021149485435199723,0.07903478324396691,0.8998157313208335
Asian Meal Box,"I ordered Veg Manchow soup, Chili Gobi, Noodles with panner 65.
Manchow soup is Gud.
Chili Gobi Is worst atleast it's not boiled fully and tasteless
Noodles was OK.

Over all I am very disappointed. Not suggesting please don't waste your money",0,"['order', 'veg', 'manchow', 'soup', 'chili', 'gobi', 'noodle', 'panner', 'manchow', 'soup', 'gud', 'chili', 'gobi', 'bad', 'atleast', 'not', 'boil', 'fully', 'tasteless', 'noodle', 'ok', 'disappoint', 'not', 'suggest', 'please', 'dont', 'waste', 'money']",order veg manchow soup chili gobi noodle panner manchow soup gud chili gobi bad atleast not boil fully tasteless noodle ok disappoint not suggest please dont waste money,0.027546296296296294,0.06727207977207977,0.9051816239316239
